1254,585,Zi_XLOBDo_Y,2486,Michael Jackson,933,Billie Jean,lie,50599,And be careful of what you do 'cause the __ becomes the truth,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,81590,86230,4640,0,0
1255,585,Zi_XLOBDo_Y,2486,Michael Jackson,933,Billie Jean,cried,50612,Then showed a photo my baby __ his eyes were like mine,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,139650,144930,5280,0,0
1256,594,WVe80iZtlYU,2506,Backstreet Boys,988,Incomplete,tried,53993,I __ to go on like I never knew you,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,49810,57240,7430,0,0
1257,594,WVe80iZtlYU,2506,Backstreet Boys,988,Incomplete,tried,54001,I __ to go on like I never knew you,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,125510,132370,6860,0,0
1258,594,WVe80iZtlYU,2506,Backstreet Boys,988,Incomplete,tried,54009,I __ to go on like I never knew you,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,183090,189620,6530,0,0
1262,601,mqFLXayD6e8,2512,Shania Twain,1004,That Don'T Impress Me Much,scientist,54948,"Okay, so you're a rocket __",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,40860,43680,2820,0,0
1270,619,w1oM3kQpXRo,2973,Christina Aguilera,1916,Everything Has Changed,butterflies,100776,And all I feel in my stomach is __,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,96750,104820,8070,0,0
1271,641,DCCJCILiX3o,2973,Christina Aguilera,1938,Amnesia,lie,101997,"Sometimes I start to wonder, was it just a __?",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,47220,51850,4630,0,0
1272,641,DCCJCILiX3o,2973,Christina Aguilera,1938,Amnesia,lie,102014,"It's like we never happened, was it just a __?",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,124670,129490,4820,0,0
1273,1,W-TE_Ys4iwM,2442,One Direction,2044,Story Of My Life,die,106738,It seems to me that when I __,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,42690,45300,2610,0,0
1274,608,e-ORhEE9VVg,2448,Taylor Swift,2046,Blank Space,tie,106897,"New money, suit and __",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,27610,30610,3000,0,0
1275,608,e-ORhEE9VVg,2448,Taylor Swift,2046,Blank Space,lie,106899,"Ain't it funny, rumors, __",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,33270,35740,2470,0,0
1276,608,e-ORhEE9VVg,2448,Taylor Swift,2046,Blank Space,skies,106924,"Cherry lips, crystal __",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,93360,95710,2350,0,0
1277,608,e-ORhEE9VVg,2448,Taylor Swift,2046,Blank Space,lies,106926,"Stolen kisses, pretty __",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,97960,100750,2790,0,0
1278,630,RU8aKj8t7gM,3080,Phil Collins,2065,On My Way,skies,108224,"With blue __ ahead, yes, I'm on my way  ",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,197930,202740,4810,0,0
1280,638,78-bUVSiJMA,3084,Phineas And Ferb,2072,Today Is Gonna Be A Great Day,suppliers,108493,"We got our mission and __, purple gumballs and desires",Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,126830,130610,3780,0,0
1281,647,IcrbM1l_BoI,2445,Avicii,2077,Wake Me Up,tried,108748,I __ carrying the weight of the world,Feature_Has_Phoneme_Ay_Spelled_Ie,sound_ay,sounds_ey_ay,119970,124200,4230,0,0
