20775,541,VHrLPs3_1Fs,2454,George Ezra,811,Budapest,house,43604,My __ in Budapest,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,11610,12980,1370,0,0
20776,541,VHrLPs3_1Fs,2454,George Ezra,811,Budapest,house,43665,My __ in Budapest,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,184080,185450,1370,0,0
20777,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43835,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,74860,79680,4820,0,0
20778,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43842,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,91940,96790,4850,0,0
20779,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,absence,43849,Caused by __ of you,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,130220,133940,3720,0,0
20780,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,Suspense,43850,__ is controlling my mind,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,133940,138280,4340,0,0
20781,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43861,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,167280,171950,4670,0,0
20782,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43868,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,184290,189110,4820,0,0
20783,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43876,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,222280,226630,4350,0,0
20784,546,iX-QaNzd-0Y,2457,Milky Chance,816,Stolen Dance,paradise,43883,"Stoned in __, shouldn't talk about it",sound_s,sound_s,sounds_s_ch_jh_zh_w_f,239420,243940,4520,0,0
20785,548,40nFOYGVJtY,2459,Clean Bandit,818,Extraordinary,yourself,43981,You're not holding __ in your arms tonight,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,169210,173010,3800,0,0
20786,548,40nFOYGVJtY,2459,Clean Bandit,818,Extraordinary,yourself,44003,You're not holding __ in your arms tonight,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,237210,240860,3650,0,0
20792,563,xGPeNN9S0Fg,2442,One Direction,831,Little Things,sense,44743,And it all makes __ to me,sound_s,sound_s,sounds_s_ch_jh_zh_w_f,29790,34600,4810,0,0
